Sułkowice,16144855.0,18735106.0,17728324.0,19325110.0,24942736.0,24144296.35,26288520.49,29999573.79,30138097.6,33090113.37,39219900.65,45159085.35,45924149.31,53507577.8,44167709.92,54810299.59,56432483.0,59772170.7,4974234.0,7155346.0,9191883.0,11120029.0,13139111.0,14382887.0
Tokarnia,9220554.0,10300985.0,11095090.0,11345211.0,13042729.0,16552047.76,17910274.44,19598014.78,22298825.22,22433274.19,25416727.05,25591875.48,23966432.34,27145970.29,26401323.69,33042036.53,37314085.47,39354676.86,3665398.0,4681925.0,5866546.0,6970932.0,8103663.0,8367431.0
Wiśniowa,8514400.0,9341821.0,10118363.0,10638868.0,13373421.0,14351995.08,14863252.76,16836331.35,20923517.09,20379797.05,21555276.46,20967054.48,20417862.13,22573689.58,25044454.66,29965191.44,32631792.73,35289217.89,3598391.0,4989247.0,6713742.0,6406191.0,6789266.0,7197832.0
Powiat proszowicki,49795552.0,55699919.0,57967029.0,58871095.0,72676270.0,78038699.24,89150958.37,95731653.85,103591220.18,119021192.79,129381035.48,130184637.29,132094298.18,131708982.69,144079887.87,163708292.45,170617600.43,193910365.02,20629440.0,30040020.0,38823449.0,41287160.0,43509224.0,44414141.0
Koniusza,10220806.0,10237337.0,12915530.0,11633017.0,14954005.0,15720729.45,15973242.7,18724350.46,19862500.68,20266544.82,23440792.96,22649411.69,25022587.29,23454143.32,29914694.2,32380895.9,35952197.89,37982592.11,3388764.0,6793431.0,7679762.0,7920323.0,8497244.0,8445567.0
Koszyce,7093186.0,10665515.0,7495656.0,8082266.0,8773996.0,10713000.72,13950360.6,12382858.93,14210638.97,23206944.78,18544050.46,21061375.66,18389082.45,17538795.49,16960994.47,20640752.48,20782992.52,24967341.42,1667484.0,3549465.0,5357696.0,6037960.0,5581041.0,5698686.0
Nowe Brzesko,6408007.0,6674080.0,8564605.0,7180826.0,9646348.0,10111149.3,11184672.78,13077958.5,14278283.73,18796682.49,,,,,,,,,2638470.0,3380055.0,5588103.0,6141096.0,5672638.0,5895068.0
Nowe Brzesko,,,,,,,,,,,22000689.86,21721349.17,21027269.26,18708577.8,17527775.18,20482675.98,22998342.42,24546507.64,,,,,,
Pałecznica,4243165.0,4834572.0,5236607.0,5322878.0,8560325.0,6914614.57,7187621.32,8852700.99,11286723.9,11154428.46,15335120.77,11983183.3,14150851.59,15650918.1,21756971.65,18200441.96,18883972.01,21659854.62,1221029.0,2731728.0,4077550.0,3654526.0,3856881.0,4150517.0
Proszowice,18064130.0,19205769.0,19586641.0,21823276.0,25096169.0,28127575.45,34032513.42,34884118.65,35242234.0,36120291.05,40784967.84,41738317.9,43100854.09,46628069.79,48424389.28,60006816.97,58566353.54,70111567.83,9889657.0,11350142.0,13415969.0,14475075.0,16943112.0,16947885.0
